dataset_name,totalRouteLength,sumOfTaskLengths,totalRouteCosts,maxRouteCost,iterations,computeTime,num_tasks,number_of_agents
CoverageTasks/AC300/AC14_0010.json,4707.417419226803,3276.778468132766,2445.1736449953105,536.5305840298996,79,220.34379000589252,132,5
CoverageTasks/AC300/AC7_0012.json,4559.957585230757,3330.3546530834956,2323.1933135941226,560.2665382003217,21,34.77397368801758,87,5
CoverageTasks/AC300/AC7_0017.json,4086.914022670554,3318.4862013362012,2036.6226466077028,494.09736480924795,25,47.91082661296241,89,5
CoverageTasks/AC300/AC4_0019.json,4056.772959304066,3364.229223336668,1720.192818043652,494.2631464052453,35,18.157940187957138,63,5
CoverageTasks/AC300/AC4_0009.json,4153.736851728176,3399.7679896317386,1859.7185814621657,447.7539614134756,24,10.469191781012341,54,5
CoverageTasks/AC300/AC3_0017.json,4087.845760346707,3301.5048241087716,1825.0808518773697,504.38788579094387,23,13.843036242993549,57,5
CoverageTasks/AC300/AC13_0019.json,4587.060301985102,3327.502112696834,2481.150136443108,513.772569491748,24,123.85856078402139,124,5
CoverageTasks/AC300/AC14_0000.json,4218.515376505152,2975.2500732557464,2605.9835881588024,536.8321076228153,20,109.64909054315649,125,5
CoverageTasks/AC300/AC4_0017.json,4270.537185114337,3360.060998227281,1821.2338949709565,509.984545280008,54,30.458907142980024,58,5
CoverageTasks/AC300/AC12_0017.json,4804.7479474019365,3407.6959082474714,2578.29254084356,559.8070215603939,28,67.92359658586793,103,5
CoverageTasks/AC300/AC3_0004.json,4114.072956119413,3382.41789087065,1675.852219521823,484.4745368129243,19,7.993490358116105,49,5
CoverageTasks/AC300/AC4_0004.json,4070.008310562062,3407.0482782773693,1688.5200532825218,413.44968298267827,25,11.57822029106319,54,5
CoverageTasks/AC300/AC6_0013.json,4398.009177187661,3314.797888390878,2184.364473886678,513.4461141400466,25,41.08719208789989,87,5
CoverageTasks/AC300/AC10_0000.json,4242.5394449469695,2978.961684790627,2593.242751916574,540.3106387630876,26,88.95337874791585,107,5
CoverageTasks/AC300/AC13_0009.json,4126.311135977498,2813.0015759391554,2677.7018588056767,581.2704930241405,32,79.3623486829456,104,5
CoverageTasks/AC300/AC8_0012.json,4185.882061325544,3314.011314941694,1972.0569603992758,503.28003590422855,50,54.36834543803707,79,5
CoverageTasks/AC300/AC2_0000.json,4169.614998800696,3126.9429325400497,2124.5354668843197,535.6668546136896,25,19.480641084956005,59,5
CoverageTasks/AC300/AC10_0001.json,4323.469471683617,2964.3037322509076,2647.3978235733275,549.8200260561831,13,33.208411027211696,104,5
CoverageTasks/AC300/AC1_0016.json,4278.785184287885,3412.1608135980996,1660.0926327894842,508.56247002560673,21,5.086769555928186,39,5
CoverageTasks/AC300/AC11_0005.json,4745.329466952042,3367.960555173673,2659.722584074725,568.0391526659167,17,97.10040694894269,116,5
CoverageTasks/AC300/AC14_0001.json,4800.77918858942,3212.158099940706,2685.9317175340384,556.7078213211405,29,89.80130076804198,107,5
CoverageTasks/AC300/AC6_0018.json,4328.334148285585,3367.9715801867446,2188.0352173670103,536.0493321909524,63,27.882003659149632,67,5
CoverageTasks/AC300/AC15_0010.json,4017.290613662445,2748.7231387012052,2627.7436180597592,559.5057773770662,21,93.74069223902188,140,5
CoverageTasks/AC300/AC12_0015.json,4600.318696495255,3230.5798633231925,2312.261026385058,518.8297325278354,38,156.15691992104985,118,5
CoverageTasks/AC300/AC1_0009.json,4170.165630141924,3401.6006118006057,1790.2942938518997,404.69117671585695,20,5.54690348287113,39,5
CoverageTasks/AC300/AC4_0014.json,4181.143750529003,3421.693632652099,1968.0808286909316,486.4730589503166,17,15.161458597052842,66,5
CoverageTasks/AC300/AC10_0006.json,4146.0635470768675,2950.955245630729,2763.666286611381,621.0380884673765,12,57.42518434696831,114,5
CoverageTasks/AC300/AC15_0015.json,4499.1243807613955,3305.156910798871,2584.57734417669,537.7241551478776,18,67.7782947239466,121,5
CoverageTasks/AC300/AC9_0015.json,4263.838089627734,3069.437225151358,2620.574769046198,545.6200026837762,11,69.92668730788864,112,5
CoverageTasks/AC300/AC7_0000.json,4595.358272431743,3315.5201489724004,2337.95248181945,525.2902118267277,32,59.01324583706446,92,5
CoverageTasks/AC300/AC4_0003.json,4131.9325239124655,3345.306598687001,1940.8361044111339,469.153135583726,24,20.297299030935392,62,5
CoverageTasks/AC300/AC15_0009.json,4587.415954838209,3002.481933893283,2668.58082550071,567.96586220377,35,188.56419545901008,137,5
CoverageTasks/AC300/AC1_0010.json,3879.012222805846,3399.6135965497365,1523.3922426327506,463.4077087445928,21,4.395876368973404,38,5
CoverageTasks/AC300/AC3_0001.json,4192.621418301778,3350.581115254553,2091.0846895436307,583.0050289644859,23,25.357949869008735,67,5
CoverageTasks/AC300/AC10_0010.json,4485.16207856917,2788.944290182114,2644.645003673556,560.8465557647417,23,93.55402683001012,109,5
CoverageTasks/AC300/AC4_0018.json,4320.111878130185,3279.050400140489,2176.164547222427,572.2207640199023,19,22.07026207400486,67,5
CoverageTasks/AC300/AC11_0013.json,4671.1349580645065,3313.739347433478,2456.105919779823,557.7352790689226,30,100.34435857599601,116,5
CoverageTasks/AC300/AC9_0014.json,4399.068046243912,3264.7027425014967,2134.692761038061,501.51127105874514,33,85.34296253998764,96,5
CoverageTasks/AC300/AC6_0019.json,4359.370841265969,3333.244448377828,2047.8034366580132,508.27300205221877,24,43.24748507887125,80,5
CoverageTasks/AC300/AC11_0014.json,4446.157995959923,3257.874738802078,2386.3048079129003,553.1779497290254,37,194.97348927380517,127,5
CoverageTasks/AC300/AC2_0012.json,4203.050922190619,3316.7786672391794,1826.3334046775324,430.11215919936956,19,6.7206420209258795,53,5
CoverageTasks/AC300/AC8_0006.json,4316.7475449654885,3340.730401268426,2090.5332266910596,471.5412223612136,27,41.33478466491215,86,5
CoverageTasks/AC300/AC13_0007.json,4475.024593516757,3136.324281218199,2556.923439259732,529.4678865134711,19,54.12061393586919,118,5
CoverageTasks/AC300/AC11_0002.json,4621.264579679728,3473.553019758482,2322.5599891152124,522.1510571573891,38,68.13715304294601,106,5
CoverageTasks/AC300/AC4_0015.json,4182.375847554417,3336.961233596384,1810.4863606007052,404.1569423122849,32,27.14099296904169,65,5
CoverageTasks/AC300/AC12_0003.json,4562.621908586271,3375.1185251614925,2231.0504910497875,520.0808958866583,22,83.71659727301449,116,5
CoverageTasks/AC300/AC12_0001.json,4701.414858392582,3199.0824517024075,2652.330079065279,604.5847496593924,29,138.62267860001884,136,5
CoverageTasks/AC300/AC15_0006.json,4883.52785006189,3458.175739038481,2673.9770483675557,589.4357452426049,28,199.10902979690582,148,5
CoverageTasks/AC300/AC6_0002.json,4284.8664573685255,3346.186036433173,1905.348037738875,482.6165277686757,90,45.15160815813579,74,5
CoverageTasks/AC300/AC8_0002.json,4635.924630085176,3306.4156149836385,2337.171534699522,501.24925714109173,20,43.0160283271689,95,5
CoverageTasks/AC300/AC10_0008.json,4359.845213562863,3311.348253682714,2255.8084337492082,505.97595873300673,22,68.45832057995722,102,5
CoverageTasks/AC300/AC4_0001.json,4109.308007616432,3299.644302677566,1855.664926271411,489.8983754198356,15,11.6239172979258,63,5
CoverageTasks/AC300/AC13_0017.json,4846.323096066407,3347.5950482877897,2669.2352512681764,623.4452307089092,28,136.15398193895817,121,5
CoverageTasks/AC300/AC4_0002.json,3902.6913612675025,3379.285730269016,1663.7555832766507,460.6579629126568,32,17.10429762909189,57,5
CoverageTasks/AC300/AC13_0003.json,3905.6395123436414,2790.7688674380984,2740.005595366359,601.712927157211,31,128.12690427782945,118,5
CoverageTasks/AC300/AC13_0015.json,4468.146466082164,3128.797371800029,2618.5386323930607,583.2508427716524,19,139.0166681560222,140,5
CoverageTasks/AC300/AC1_0000.json,4244.735044574675,3383.96099972585,1667.0537919300955,569.0151075096283,23,5.446074600098655,40,5
CoverageTasks/AC300/AC9_0012.json,4497.977485231455,3268.7414548347965,2739.0873167609093,586.8860732955696,27,41.295325230108574,92,5
CoverageTasks/AC300/AC1_0014.json,3984.095941578169,3377.750696600267,1597.2429166576862,517.3855735163137,22,5.866580761037767,44,5
CoverageTasks/AC300/AC1_0001.json,4037.5518293236396,3450.523110249196,1715.9649298001018,466.7070928527911,24,8.73375750798732,45,5
CoverageTasks/AC300/AC13_0013.json,4269.19321213691,2811.1247654015915,2726.278630309568,591.4147927408204,17,86.29085749411024,111,5
CoverageTasks/AC300/AC15_0012.json,4065.8507036893534,2569.722645522979,2721.298019965926,590.8142313705329,11,100.98940306995064,143,5
CoverageTasks/AC300/AC8_0013.json,4128.095973236019,3334.5325927060803,1911.893620231138,464.89412716662406,30,32.79065255401656,77,5
CoverageTasks/AC300/AC12_0016.json,4470.695362300053,3248.8377147765545,2537.3628199975124,585.2086206425033,21,76.39784069405869,110,5
CoverageTasks/AC300/AC2_0008.json,4020.573690182734,3323.4982270974897,1616.3193642503497,506.6928601201369,23,6.809480452910066,45,5
CoverageTasks/AC300/AC3_0011.json,4668.594705170553,3346.8142410003943,2027.8826247577954,537.0352584073702,23,16.70505500282161,62,5
CoverageTasks/AC300/AC11_0003.json,4331.009717515722,3048.7627403620018,2640.2918980153645,562.0012124086421,17,44.34015545202419,102,5
CoverageTasks/AC300/AC7_0019.json,4317.923728934418,3265.8770460411447,2114.0262021701456,537.9578517019858,20,48.4849919739645,92,5
CoverageTasks/AC300/AC12_0006.json,4748.502796157243,3286.572720061854,2478.483934005479,542.475928262625,39,111.64510451699607,113,5
CoverageTasks/AC300/AC2_0019.json,4294.281916516029,3389.8708287133622,1713.3791991833082,395.84372337542027,34,9.81165387108922,42,5
CoverageTasks/AC300/AC12_0013.json,4267.38360497967,3022.384498360533,2756.549265874235,605.0546884120052,10,31.65417753206566,97,5
CoverageTasks/AC300/AC2_0004.json,3917.272867232163,3406.8754085620817,1608.5093644094165,418.8072817923301,27,7.8068950090091676,50,5
CoverageTasks/AC300/AC7_0013.json,4478.225519598932,3328.568386361497,2292.765081640108,546.510781192232,20,28.485991477034986,77,5
CoverageTasks/AC300/AC7_0018.json,4422.0132152286715,3296.5216597843855,2036.1808390709816,537.6373009028456,75,105.01916091796011,99,5
CoverageTasks/AC300/AC5_0002.json,4249.618493380319,3274.3513290795318,1915.1829584548345,502.04246850620177,32,26.67540223686956,68,5
CoverageTasks/AC300/AC5_0009.json,4015.9500428137035,3300.4533900624588,1787.5656596074869,488.7707657508008,20,21.537114716833457,71,5
CoverageTasks/AC300/AC11_0018.json,4496.041893924359,3424.6410275267167,2260.1370714202617,506.5446335632107,30,69.47827467205934,111,5
CoverageTasks/AC300/AC6_0017.json,4103.068690344308,3386.4983811514135,1803.3546089518047,434.491295407173,26,26.990600750083104,72,5
CoverageTasks/AC300/AC10_0014.json,4530.610060655965,3135.157941170943,2676.250071938148,569.3903756871915,15,70.14083672780544,116,5
CoverageTasks/AC300/AC13_0018.json,4376.040788554804,3030.0957947548445,2572.7164784643437,559.270473068396,36,171.77329162484966,127,5
CoverageTasks/AC300/AC3_0000.json,4210.6231228953375,3321.2434018270174,2127.304857038881,533.2709413744533,17,10.424515595892444,55,5
CoverageTasks/AC300/AC12_0008.json,4457.304973478638,3264.0089359537405,2484.669906204314,552.5314251546334,29,96.98816022300161,117,5
CoverageTasks/AC300/AC3_0003.json,4364.728002362081,3339.0075323661567,1907.8153252212724,525.3746285335686,38,19.348232312127948,58,5
CoverageTasks/AC300/AC11_0000.json,4312.268965847551,3274.1898274958244,2043.487801341037,508.2082642021534,42,102.63680175296031,108,5
CoverageTasks/AC300/AC9_0007.json,4298.706014006647,2966.21655179195,2629.7940219109464,549.8710928004006,21,70.21850913204253,113,5
CoverageTasks/AC300/AC4_0006.json,4273.895735106673,3345.1821880635557,1825.3689954237443,551.2420635676394,23,15.520045469980687,60,5
CoverageTasks/AC300/AC15_0001.json,3621.3549102235356,2270.0721996250945,2581.5636681103083,560.9469801447211,11,170.24055966595188,156,5
CoverageTasks/AC300/AC9_0016.json,4759.482460393554,3263.9696311189514,2725.1615951927943,565.7852258759622,24,72.90679690381512,97,5
CoverageTasks/AC300/AC6_0004.json,4413.808065296301,3402.681659643568,2352.618577040124,545.0587588544366,19,35.71338782203384,83,5
CoverageTasks/AC300/AC9_0011.json,4485.597544852286,3342.1242719995194,2737.5141986875224,573.2203158663214,23,71.91690342198126,93,5
CoverageTasks/AC300/AC2_0014.json,4178.650045829392,3398.8068983862577,1686.6207934450645,459.67500865694836,24,9.335755270905793,50,5
CoverageTasks/AC300/AC14_0013.json,4492.740796317164,3245.465233809261,2574.491110326279,525.3279651260384,23,153.2499382570386,142,5
CoverageTasks/AC300/AC9_0019.json,4707.997884784282,3127.327157583587,2698.2898635910487,577.7675855996085,32,70.15155200404115,89,5
CoverageTasks/AC300/AC11_0017.json,4289.457726176139,2916.743997744169,2637.1162433413238,547.5075652485134,23,120.42897456511855,128,5
CoverageTasks/AC300/AC15_0008.json,4811.111285493664,3309.314153461055,2706.637053928359,570.6421772014043,31,137.68539214506745,119,5
CoverageTasks/AC300/AC6_0009.json,4157.491200085775,3378.756706892231,1884.3718991623816,502.3102476181484,32,14.870735527947545,60,5
CoverageTasks/AC300/AC14_0015.json,4463.973639674025,3196.6152778489063,2633.6562646859193,538.1215411951039,17,142.4133083350025,141,5
CoverageTasks/AC300/AC1_0005.json,3936.4147897808307,3384.1009000034137,1574.464429203129,425.0042731004958,21,5.64598633418791,43,5
CoverageTasks/AC300/AC1_0006.json,4104.625350370147,3405.9763069008422,1692.0194164847794,485.7742818261685,16,4.0994976800866425,39,5
